T,L
6.776415076106750348e+03,7.413102413009174718e+00
6.776415076106750348e+03,7.413102413009174718e+00
6.776415076106750348e+03,7.413102413009174718e+00
6.934258060165694587e+03,7.413102413009174718e+00
6.934258060165694587e+03,7.413102413009174718e+00
6.934258060165694587e+03,7.413102413009174718e+00
6.441692655151775398e+03,7.585775750291837483e+00
6.546361740672747146e+03,7.413102413009174718e+00
6.776415076106750348e+03,7.413102413009174718e+00
6.776415076106750348e+03,7.413102413009174718e+00
6.776415076106750348e+03,7.413102413009174718e+00
6.934258060165694587e+03,7.244359600749900707e+00
6.934258060165694587e+03,7.244359600749900707e+00
6.934258060165694587e+03,7.244359600749900707e+00
7.030723198838333701e+03,7.244359600749900707e+00
6.591738952443212838e+03,7.413102413009174718e+00
6.729766562843175052e+03,7.244359600749900707e+00
6.546361740672747146e+03,7.413102413009174718e+00
6.870684400142324193e+03,7.244359600749900707e+00
6.870684400142324193e+03,7.244359600749900707e+00
6.870684400142324193e+03,7.244359600749900707e+00
6.982324040771711225e+03,7.079457843841378661e+00
6.982324040771711225e+03,7.079457843841378661e+00
6.982324040771711225e+03,7.079457843841378661e+00
6.934258060165694587e+03,7.079457843841378661e+00
6.934258060165694587e+03,7.079457843841378661e+00
6.934258060165694587e+03,7.079457843841378661e+00
6.683439175686148701e+03,7.244359600749900707e+00
6.870684400142324193e+03,7.244359600749900707e+00
6.870684400142324193e+03,7.244359600749900707e+00
6.870684400142324193e+03,7.244359600749900707e+00
6.683439175686148701e+03,7.244359600749900707e+00
6.353309318517435713e+03,7.244359600749900707e+00
6.637430704019089717e+03,7.244359600749900707e+00
6.934258060165694587e+03,7.079457843841378661e+00
6.934258060165694587e+03,7.079457843841378661e+00
6.934258060165694587e+03,7.079457843841378661e+00
6.501296903430908969e+03,7.244359600749900707e+00
6.683439175686148701e+03,7.079457843841378661e+00
7.079457843841380964e+03,6.918309709189363943e+00
7.079457843841380964e+03,6.918309709189363943e+00
6.683439175686148701e+03,7.079457843841378661e+00
6.729766562843175052e+03,7.079457843841378661e+00
6.729766562843175052e+03,7.079457843841378661e+00
6.729766562843175052e+03,7.079457843841378661e+00
6.934258060165694587e+03,6.918309709189363943e+00
6.934258060165694587e+03,6.918309709189363943e+00
6.934258060165694587e+03,6.918309709189363943e+00
7.211074791828998059e+03,6.918309709189363943e+00
7.079457843841380964e+03,6.918309709189363943e+00
6.729766562843175052e+03,6.918309709189363943e+00
6.729766562843175052e+03,6.918309709189363943e+00
6.729766562843175052e+03,6.918309709189363943e+00
6.982324040771711225e+03,6.918309709189363943e+00
6.823386941416697482e+03,6.918309709189363943e+00
6.823386941416697482e+03,6.918309709189363943e+00
6.823386941416697482e+03,6.918309709189363943e+00
6.934258060165694587e+03,6.918309709189363943e+00
6.934258060165694587e+03,6.918309709189363943e+00
6.934258060165694587e+03,6.918309709189363943e+00
6.870684400142324193e+03,6.918309709189363943e+00
6.870684400142324193e+03,6.918309709189363943e+00
6.870684400142324193e+03,6.918309709189363943e+00
7.079457843841380964e+03,6.918309709189363943e+00
6.982324040771711225e+03,6.760829753919817442e+00
7.079457843841380964e+03,6.760829753919817442e+00
6.776415076106750348e+03,6.918309709189363943e+00
6.776415076106750348e+03,6.918309709189363943e+00
6.776415076106750348e+03,6.918309709189363943e+00
6.982324040771711225e+03,6.760829753919817442e+00
6.637430704019089717e+03,6.918309709189363943e+00
6.870684400142324193e+03,6.606934480075959293e+00
6.870684400142324193e+03,6.606934480075959293e+00
6.870684400142324193e+03,6.606934480075959293e+00
6.823386941416697482e+03,6.606934480075959293e+00
6.823386941416697482e+03,6.606934480075959293e+00
6.823386941416697482e+03,6.606934480075959293e+00
7.211074791828998059e+03,6.606934480075959293e+00
6.982324040771711225e+03,6.606934480075959293e+00
6.683439175686148701e+03,6.606934480075959293e+00
6.683439175686148701e+03,6.606934480075959293e+00
6.683439175686148701e+03,6.606934480075959293e+00
6.982324040771711225e+03,6.606934480075959293e+00
6.729766562843175052e+03,6.606934480075959293e+00
6.729766562843175052e+03,6.606934480075959293e+00
6.729766562843175052e+03,6.606934480075959293e+00
6.870684400142324193e+03,6.606934480075959293e+00
6.870684400142324193e+03,6.606934480075959293e+00
6.870684400142324193e+03,6.606934480075959293e+00
6.397348354826482137e+03,6.760829753919817442e+00
7.030723198838333701e+03,6.456542290346556356e+00
6.870684400142324193e+03,6.606934480075959293e+00
6.870684400142324193e+03,6.606934480075959293e+00
6.870684400142324193e+03,6.606934480075959293e+00
6.934258060165694587e+03,6.456542290346556356e+00
6.109420249055720888e+03,6.760829753919817442e+00
6.823386941416697482e+03,6.456542290346556356e+00
6.823386941416697482e+03,6.456542290346556356e+00
6.823386941416697482e+03,6.456542290346556356e+00
6.776415076106750348e+03,6.456542290346556356e+00
6.776415076106750348e+03,6.456542290346556356e+00
6.776415076106750348e+03,6.456542290346556356e+00
6.353309318517435713e+03,6.606934480075959293e+00
6.729766562843175052e+03,6.456542290346556356e+00
6.729766562843175052e+03,6.456542290346556356e+00
6.729766562843175052e+03,6.456542290346556356e+00
6.823386941416697482e+03,6.309573444801933384e+00
6.823386941416697482e+03,6.309573444801933384e+00
6.823386941416697482e+03,6.309573444801933384e+00
6.776415076106750348e+03,6.309573444801933384e+00
6.776415076106750348e+03,6.309573444801933384e+00
6.776415076106750348e+03,6.309573444801933384e+00
6.776415076106750348e+03,6.309573444801933384e+00
6.776415076106750348e+03,6.309573444801933384e+00
6.776415076106750348e+03,6.309573444801933384e+00
6.934258060165694587e+03,6.165950018614822170e+00
6.441692655151775398e+03,6.309573444801933384e+00
6.081350012787176638e+03,6.456542290346556356e+00
6.309573444801930236e+03,6.309573444801933384e+00
6.729766562843175052e+03,6.165950018614822170e+00
6.729766562843175052e+03,6.165950018614822170e+00
6.729766562843175052e+03,6.165950018614822170e+00
7.079457843841380964e+03,6.025595860743577781e+00
6.053408747539136129e+03,6.456542290346556356e+00
6.870684400142324193e+03,6.025595860743577781e+00
6.546361740672747146e+03,6.165950018614822170e+00
6.591738952443212838e+03,6.025595860743577781e+00
6.591738952443212838e+03,6.025595860743577781e+00
6.591738952443212838e+03,6.025595860743577781e+00
6.823386941416697482e+03,6.025595860743577781e+00
6.934258060165694587e+03,5.888436553555889574e+00
6.109420249055720888e+03,6.165950018614822170e+00
6.729766562843175052e+03,6.025595860743577781e+00
6.729766562843175052e+03,6.025595860743577781e+00
6.729766562843175052e+03,6.025595860743577781e+00
6.729766562843175052e+03,5.888436553555889574e+00
6.729766562843175052e+03,5.888436553555889574e+00
6.729766562843175052e+03,5.888436553555889574e+00
5.236004365857500488e+03,7.079457843841378661e+00
7.030723198838333701e+03,5.888436553555889574e+00
6.776415076106750348e+03,5.888436553555889574e+00
6.776415076106750348e+03,5.888436553555889574e+00
6.776415076106750348e+03,5.888436553555889574e+00
6.776415076106750348e+03,5.888436553555889574e+00
6.776415076106750348e+03,5.888436553555889574e+00
6.776415076106750348e+03,5.888436553555889574e+00
6.823386941416697482e+03,5.754399373371569482e+00
6.729766562843175052e+03,5.888436553555889574e+00
6.729766562843175052e+03,5.888436553555889574e+00
6.729766562843175052e+03,5.888436553555889574e+00
6.982324040771711225e+03,5.754399373371569482e+00
6.823386941416697482e+03,5.754399373371569482e+00
6.934258060165694587e+03,5.754399373371569482e+00
7.079457843841380964e+03,5.754399373371569482e+00
6.870684400142324193e+03,5.754399373371569482e+00
6.823386941416697482e+03,5.754399373371569482e+00
6.823386941416697482e+03,5.754399373371569482e+00
7.030723198838333701e+03,5.754399373371569482e+00
6.776415076106750348e+03,5.754399373371569482e+00
6.776415076106750348e+03,5.754399373371569482e+00
6.776415076106750348e+03,5.754399373371569482e+00
6.353309318517435713e+03,5.888436553555889574e+00
6.546361740672747146e+03,5.754399373371569482e+00
6.546361740672747146e+03,5.754399373371569482e+00
6.546361740672747146e+03,5.754399373371569482e+00
6.729766562843175052e+03,5.754399373371569482e+00
6.729766562843175052e+03,5.754399373371569482e+00
6.729766562843175052e+03,5.754399373371569482e+00
5.984115950603199053e+03,6.025595860743577781e+00
6.397348354826482137e+03,5.888436553555889574e+00
6.776415076106750348e+03,5.623413251903491172e+00
6.982324040771711225e+03,5.623413251903491172e+00
6.982324040771711225e+03,5.623413251903491172e+00
6.729766562843175052e+03,5.623413251903491172e+00
6.729766562843175052e+03,5.623413251903491172e+00
6.729766562843175052e+03,5.623413251903491172e+00
6.397348354826482137e+03,5.623413251903491172e+00
6.441692655151775398e+03,5.623413251903491172e+00
6.637430704019089717e+03,5.623413251903491172e+00
6.637430704019089717e+03,5.623413251903491172e+00
6.637430704019089717e+03,5.623413251903491172e+00
6.823386941416697482e+03,5.623413251903491172e+00
6.309573444801930236e+03,5.754399373371569482e+00
6.870684400142324193e+03,5.495408738576245788e+00
6.683439175686148701e+03,5.623413251903491172e+00
6.683439175686148701e+03,5.623413251903491172e+00
6.683439175686148701e+03,5.623413251903491172e+00
6.546361740672747146e+03,5.623413251903491172e+00
6.546361740672747146e+03,5.623413251903491172e+00
6.546361740672747146e+03,5.623413251903491172e+00
6.353309318517435713e+03,5.623413251903491172e+00
6.546361740672747146e+03,5.623413251903491172e+00
6.546361740672747146e+03,5.623413251903491172e+00
6.546361740672747146e+03,5.623413251903491172e+00
6.637430704019089717e+03,5.623413251903491172e+00
6.637430704019089717e+03,5.623413251903491172e+00
6.637430704019089717e+03,5.623413251903491172e+00
6.309573444801930236e+03,5.623413251903491172e+00
6.501296903430908969e+03,5.495408738576245788e+00
6.501296903430908969e+03,5.495408738576245788e+00
6.501296903430908969e+03,5.495408738576245788e+00
6.776415076106750348e+03,5.495408738576245788e+00
6.353309318517435713e+03,5.495408738576245788e+00
6.637430704019089717e+03,5.495408738576245788e+00
6.637430704019089717e+03,5.495408738576245788e+00
6.637430704019089717e+03,5.495408738576245788e+00
7.030723198838333701e+03,5.370317963702526676e+00
6.591738952443212838e+03,5.370317963702526676e+00
6.591738952443212838e+03,5.370317963702526676e+00
6.591738952443212838e+03,5.370317963702526676e+00
6.591738952443212838e+03,5.370317963702526676e+00
6.591738952443212838e+03,5.370317963702526676e+00
6.591738952443212838e+03,5.370317963702526676e+00
6.591738952443212838e+03,5.370317963702526676e+00
6.591738952443212838e+03,5.370317963702526676e+00
6.591738952443212838e+03,5.370317963702526676e+00
6.776415076106750348e+03,5.370317963702526676e+00
6.823386941416697482e+03,5.370317963702526676e+00
6.546361740672747146e+03,5.495408738576245788e+00
6.546361740672747146e+03,5.495408738576245788e+00
6.546361740672747146e+03,5.495408738576245788e+00
6.982324040771711225e+03,5.248074602497725394e+00
6.546361740672747146e+03,5.370317963702526676e+00
6.546361740672747146e+03,5.370317963702526676e+00
6.546361740672747146e+03,5.370317963702526676e+00
6.934258060165694587e+03,5.248074602497725394e+00
6.870684400142324193e+03,5.248074602497725394e+00
6.823386941416697482e+03,5.248074602497725394e+00
6.823386941416697482e+03,5.248074602497725394e+00
6.501296903430908969e+03,5.248074602497725394e+00
6.501296903430908969e+03,5.248074602497725394e+00
6.501296903430908969e+03,5.248074602497725394e+00
6.823386941416697482e+03,5.248074602497725394e+00
6.397348354826482137e+03,5.248074602497725394e+00
6.353309318517435713e+03,5.248074602497725394e+00
7.079457843841380964e+03,5.011872336272721995e+00
6.353309318517435713e+03,5.248074602497725394e+00
6.776415076106750348e+03,5.128613839913648498e+00
6.729766562843175052e+03,5.128613839913648498e+00
6.637430704019089717e+03,5.128613839913648498e+00
6.637430704019089717e+03,5.128613839913648498e+00
6.637430704019089717e+03,5.128613839913648498e+00
6.591738952443212838e+03,5.128613839913648498e+00
6.591738952443212838e+03,5.128613839913648498e+00
6.591738952443212838e+03,5.128613839913648498e+00
6.353309318517435713e+03,5.128613839913648498e+00
6.591738952443212838e+03,5.128613839913648498e+00
6.591738952443212838e+03,5.128613839913648498e+00
6.591738952443212838e+03,5.128613839913648498e+00
6.823386941416697482e+03,5.011872336272721995e+00
6.237348354824191119e+03,5.128613839913648498e+00
6.546361740672747146e+03,5.011872336272721995e+00
6.546361740672747146e+03,5.011872336272721995e+00
6.546361740672747146e+03,5.011872336272721995e+00
6.637430704019089717e+03,5.011872336272721995e+00
6.637430704019089717e+03,5.011872336272721995e+00
6.637430704019089717e+03,5.011872336272721995e+00
6.870684400142324193e+03,4.897788193684461611e+00
6.683439175686148701e+03,4.897788193684461611e+00
6.823386941416697482e+03,4.786300923226384008e+00
6.501296903430908969e+03,4.897788193684461611e+00
6.501296903430908969e+03,4.897788193684461611e+00
6.501296903430908969e+03,4.897788193684461611e+00
6.501296903430908969e+03,4.897788193684461611e+00
6.501296903430908969e+03,4.897788193684461611e+00
6.501296903430908969e+03,4.897788193684461611e+00
6.546361740672747146e+03,4.897788193684461611e+00
6.546361740672747146e+03,4.897788193684461611e+00
6.546361740672747146e+03,4.897788193684461611e+00
6.870684400142324193e+03,4.786300923226384008e+00
6.109420249055720888e+03,5.011872336272721995e+00
6.309573444801930236e+03,4.897788193684461611e+00
6.237348354824191119e+03,4.897788193684461611e+00
6.823386941416697482e+03,4.677351412871982639e+00
6.591738952443212838e+03,4.786300923226384008e+00
6.591738952443212838e+03,4.786300923226384008e+00
6.591738952443212838e+03,4.786300923226384008e+00
6.870684400142324193e+03,4.677351412871982639e+00
6.053408747539136129e+03,4.897788193684461611e+00
6.776415076106750348e+03,4.677351412871982639e+00
6.501296903430908969e+03,4.786300923226384008e+00
6.501296903430908969e+03,4.786300923226384008e+00
6.501296903430908969e+03,4.786300923226384008e+00
6.053408747539136129e+03,4.897788193684461611e+00
6.934258060165694587e+03,4.677351412871982639e+00
6.637430704019089717e+03,4.677351412871982639e+00
6.501296903430908969e+03,4.677351412871982639e+00
6.501296903430908969e+03,4.677351412871982639e+00
6.501296903430908969e+03,4.677351412871982639e+00
6.637430704019089717e+03,4.677351412871982639e+00
6.501296903430908969e+03,4.677351412871982639e+00
6.501296903430908969e+03,4.677351412871982639e+00
6.501296903430908969e+03,4.677351412871982639e+00
6.683439175686148701e+03,4.677351412871982639e+00
6.776415076106750348e+03,4.677351412871982639e+00
6.637430704019089717e+03,4.677351412871982639e+00
6.501296903430908969e+03,4.570881896148750734e+00
6.501296903430908969e+03,4.570881896148750734e+00
6.501296903430908969e+03,4.570881896148750734e+00
6.208690342300637894e+03,4.677351412871982639e+00
6.546361740672747146e+03,4.570881896148750734e+00
6.546361740672747146e+03,4.570881896148750734e+00
6.546361740672747146e+03,4.570881896148750734e+00
6.208690342300637894e+03,4.677351412871982639e+00
6.823386941416697482e+03,4.466835921509631824e+00
6.683439175686148701e+03,4.570881896148750734e+00
6.397348354826482137e+03,4.570881896148750734e+00
6.397348354826482137e+03,4.570881896148750734e+00
6.397348354826482137e+03,4.570881896148750734e+00
6.501296903430908969e+03,4.570881896148750734e+00
6.501296903430908969e+03,4.570881896148750734e+00
6.501296903430908969e+03,4.570881896148750734e+00
6.309573444801930236e+03,4.570881896148750734e+00
6.546361740672747146e+03,4.466835921509631824e+00
6.546361740672747146e+03,4.466835921509631824e+00
6.546361740672747146e+03,4.466835921509631824e+00
6.397348354826482137e+03,4.466835921509631824e+00
